CMDLINE C:\Users\garci\anaconda3\envs\ED\python.exe BusquedaInsertBthree2.py
MEM 187.425781 1731279554.0537
MEM 187.425781 1731279554.1539
MEM 187.425781 1731279554.2544
MEM 187.425781 1731279554.3548
MEM 187.425781 1731279554.4551
MEM 187.425781 1731279554.5554
MEM 187.425781 1731279554.6557
MEM 187.425781 1731279554.7559
MEM 187.425781 1731279554.8562
MEM 187.425781 1731279554.9567
MEM 187.425781 1731279555.0568
MEM 187.425781 1731279555.1571
MEM 187.425781 1731279555.2576
MEM 187.425781 1731279555.3579
MEM 187.425781 1731279555.4582
MEM 187.425781 1731279555.5584
MEM 187.425781 1731279555.6586
MEM 187.425781 1731279555.7588
MEM 187.425781 1731279555.8593
MEM 187.425781 1731279555.9596
MEM 187.425781 1731279556.0600
MEM 187.425781 1731279556.1605
MEM 187.425781 1731279556.2608
MEM 187.425781 1731279556.3611
MEM 187.425781 1731279556.4613
MEM 187.425781 1731279556.5618
MEM 187.425781 1731279556.6623
MEM 187.425781 1731279556.7625
MEM 187.425781 1731279556.8626
MEM 187.425781 1731279556.9627
MEM 187.425781 1731279557.0632
MEM 187.425781 1731279557.1637
MEM 187.425781 1731279557.2638
MEM 187.425781 1731279557.3642
MEM 187.425781 1731279557.4645
MEM 187.425781 1731279557.5649
MEM 187.425781 1731279557.6655
MEM 187.425781 1731279557.7656
MEM 187.425781 1731279557.8660
MEM 187.425781 1731279557.9663
MEM 187.425781 1731279558.0668
MEM 187.425781 1731279558.1673
MEM 187.425781 1731279558.2676
MEM 187.425781 1731279558.3681
MEM 187.425781 1731279558.4686
MEM 187.425781 1731279558.5687
MEM 187.425781 1731279558.6689
MEM 187.425781 1731279558.7692
MEM 187.425781 1731279558.8693
MEM 187.425781 1731279558.9696
MEM 187.425781 1731279559.0700
MEM 187.425781 1731279559.1703
MEM 187.425781 1731279559.2707
MEM 187.425781 1731279559.3711
MEM 187.425781 1731279559.4714
MEM 187.425781 1731279559.5717
MEM 187.425781 1731279559.6723
MEM 187.425781 1731279559.7727
MEM 187.425781 1731279559.8732
MEM 187.425781 1731279559.9735
MEM 187.425781 1731279560.0738
MEM 187.425781 1731279560.1741
MEM 187.425781 1731279560.2744
MEM 187.425781 1731279560.3748
MEM 187.425781 1731279560.4753
MEM 187.425781 1731279560.5758
MEM 187.425781 1731279560.6762
MEM 187.425781 1731279560.7765
MEM 187.425781 1731279560.8770
MEM 187.425781 1731279560.9772
MEM 187.425781 1731279561.0776
MEM 187.425781 1731279561.1780
MEM 187.425781 1731279561.2784
MEM 187.425781 1731279561.3789
MEM 187.425781 1731279561.4793
MEM 187.425781 1731279561.5799
MEM 187.425781 1731279561.6802
MEM 187.425781 1731279561.7804
MEM 187.425781 1731279561.8807
MEM 187.425781 1731279561.9813
MEM 187.425781 1731279562.0817
MEM 187.425781 1731279562.1823
MEM 187.425781 1731279562.2824
MEM 187.425781 1731279562.3826
MEM 187.425781 1731279562.4827
MEM 187.425781 1731279562.5832
MEM 187.425781 1731279562.6838
MEM 187.425781 1731279562.7843
MEM 187.425781 1731279562.8845
MEM 187.425781 1731279562.9846
MEM 187.425781 1731279563.0852
MEM 187.425781 1731279563.1856
MEM 187.425781 1731279563.2862
MEM 187.425781 1731279563.3864
MEM 187.425781 1731279563.4869
MEM 187.425781 1731279563.5870
MEM 187.425781 1731279563.6873
MEM 187.425781 1731279563.7877
MEM 187.425781 1731279563.8881
MEM 187.425781 1731279563.9883
MEM 187.425781 1731279564.0887
MEM 187.425781 1731279564.1889
MEM 187.425781 1731279564.2892
MEM 187.425781 1731279564.3897
MEM 187.425781 1731279564.4900
MEM 187.425781 1731279564.5906
MEM 187.425781 1731279564.6912
MEM 187.425781 1731279564.7915
MEM 187.425781 1731279564.8920
MEM 187.425781 1731279564.9924
MEM 187.425781 1731279565.0925
MEM 187.425781 1731279565.1928
MEM 187.425781 1731279565.2934
MEM 187.425781 1731279565.3940
MEM 187.425781 1731279565.4945
MEM 187.425781 1731279565.5946
MEM 187.425781 1731279565.6950
MEM 187.425781 1731279565.7956
MEM 187.425781 1731279565.8959
MEM 187.425781 1731279565.9960
MEM 187.425781 1731279566.0963
MEM 187.425781 1731279566.1967
MEM 187.425781 1731279566.2969
MEM 187.425781 1731279566.3973
MEM 187.425781 1731279566.4974
MEM 187.425781 1731279566.5979
MEM 187.425781 1731279566.6981
MEM 187.425781 1731279566.7985
MEM 187.425781 1731279566.8989
MEM 187.425781 1731279566.9992
MEM 187.425781 1731279567.0998
MEM 187.425781 1731279567.2001
MEM 187.425781 1731279567.3002
MEM 187.425781 1731279567.4005
MEM 187.558594 1731279567.5008
MEM 187.558594 1731279567.6016
MEM 187.558594 1731279567.7019
MEM 187.558594 1731279567.8021
MEM 187.558594 1731279567.9025
MEM 187.558594 1731279568.0028
MEM 187.558594 1731279568.1030
MEM 187.574219 1731279568.2039
MEM 187.605469 1731279568.3041
MEM 187.648438 1731279568.4044
MEM 187.667969 1731279568.5049
MEM 187.710938 1731279568.6055
MEM 187.726562 1731279568.7059
MEM 187.746094 1731279568.8063
MEM 187.789062 1731279568.9068
MEM 187.804688 1731279569.0073
MEM 187.839844 1731279569.1077
MEM 187.921875 1731279569.2083
MEM 187.937500 1731279569.3089
MEM 187.953125 1731279569.4090
MEM 187.968750 1731279569.5094
MEM 188.007812 1731279569.6097
MEM 188.023438 1731279569.7101
MEM 188.054688 1731279569.8109
MEM 188.082031 1731279569.9113
MEM 188.101562 1731279570.0117
MEM 188.136719 1731279570.1119
MEM 188.171875 1731279570.2123
MEM 188.195312 1731279570.3127
MEM 188.210938 1731279570.4132
MEM 188.246094 1731279570.5135
MEM 188.320312 1731279570.6139
MEM 188.382812 1731279570.7144
MEM 188.410156 1731279570.8146
MEM 188.421875 1731279570.9150
MEM 188.437500 1731279571.0155
MEM 188.453125 1731279571.1159
MEM 188.476562 1731279571.2164
MEM 188.542969 1731279571.3167
MEM 188.558594 1731279571.4173
MEM 188.593750 1731279571.5176
MEM 188.628906 1731279571.6178
MEM 188.695312 1731279571.7184
MEM 188.695312 1731279571.8189
MEM 188.710938 1731279571.9193
MEM 188.730469 1731279572.0197
MEM 188.742188 1731279572.1199
MEM 188.789062 1731279572.2202
MEM 188.820312 1731279572.3203
MEM 188.839844 1731279572.4204
MEM 188.878906 1731279572.5208
MEM 188.894531 1731279572.6210
MEM 188.929688 1731279572.7213
MEM 189.007812 1731279572.8215
MEM 189.007812 1731279572.9218
MEM 189.007812 1731279573.0219
MEM 189.070312 1731279573.1224
MEM 189.132812 1731279573.2227
MEM 189.132812 1731279573.3231
MEM 189.167969 1731279573.4234
MEM 189.195312 1731279573.5236
MEM 189.214844 1731279573.6237
MEM 189.246094 1731279573.7241
MEM 189.281250 1731279573.8247
MEM 189.300781 1731279573.9252
MEM 189.328125 1731279574.0256
MEM 189.343750 1731279574.1259
MEM 189.371094 1731279574.2265
MEM 189.417969 1731279574.3271
MEM 189.437500 1731279574.4276
MEM 189.507812 1731279574.5283
MEM 189.519531 1731279574.6287
MEM 189.531250 1731279574.7289
MEM 189.546875 1731279574.8291
MEM 189.632812 1731279574.9298
MEM 189.632812 1731279575.0302
MEM 189.644531 1731279575.1306
MEM 189.695312 1731279575.2309
MEM 189.707031 1731279575.3312
MEM 189.820312 1731279575.4315
MEM 189.820312 1731279575.5320
MEM 189.882812 1731279575.6324
MEM 189.882812 1731279575.7330
MEM 189.898438 1731279575.8333
MEM 189.910156 1731279575.9338
MEM 189.925781 1731279576.0340
MEM 189.980469 1731279576.1345
MEM 189.996094 1731279576.2347
MEM 190.019531 1731279576.3352
MEM 190.031250 1731279576.4355
MEM 190.046875 1731279576.5358
MEM 190.140625 1731279576.6362
MEM 190.140625 1731279576.7363
MEM 190.140625 1731279576.8367
MEM 190.171875 1731279576.9369
MEM 190.183594 1731279577.0374
MEM 190.187500 1731279577.1377
MEM 190.191406 1731279577.2378
MEM 190.250000 1731279577.3380
MEM 190.281250 1731279577.4384
MEM 190.316406 1731279577.5388
MEM 190.332031 1731279577.6390
MEM 190.343750 1731279577.7395
MEM 190.386719 1731279577.8400
MEM 190.515625 1731279577.9404
MEM 190.515625 1731279578.0406
MEM 190.531250 1731279578.1408
MEM 190.558594 1731279578.2410
MEM 190.640625 1731279578.3413
MEM 190.640625 1731279578.4417
MEM 190.640625 1731279578.5423
MEM 190.683594 1731279578.6424
MEM 190.710938 1731279578.7426
MEM 190.859375 1731279578.8430
MEM 190.875000 1731279578.9436
MEM 190.890625 1731279579.0438
MEM 190.921875 1731279579.1445
MEM 190.945312 1731279579.2449
MEM 190.984375 1731279579.3455
MEM 191.003906 1731279579.4457
MEM 191.042969 1731279579.5459
MEM 191.058594 1731279579.6464
MEM 191.082031 1731279579.7469
MEM 191.117188 1731279579.8471
MEM 191.167969 1731279579.9475
MEM 191.238281 1731279580.0479
MEM 191.238281 1731279580.1482
MEM 191.253906 1731279580.2485
MEM 191.289062 1731279580.3487
MEM 191.308594 1731279580.4489
MEM 191.320312 1731279580.5493
MEM 191.382812 1731279580.6496
MEM 191.398438 1731279580.7498
MEM 191.421875 1731279580.8501
MEM 191.449219 1731279580.9503
MEM 191.503906 1731279581.0504
MEM 191.523438 1731279581.1506
MEM 191.539062 1731279581.2510
MEM 191.574219 1731279581.3514
MEM 191.605469 1731279581.4516
MEM 191.621094 1731279581.5518
MEM 191.703125 1731279581.6523
MEM 191.707031 1731279581.7529
MEM 191.722656 1731279581.8535
MEM 191.738281 1731279581.9539
MEM 191.789062 1731279582.0543
MEM 191.800781 1731279582.1549
MEM 191.820312 1731279582.2553
MEM 191.859375 1731279582.3557
MEM 191.937500 1731279582.4560
MEM 191.953125 1731279582.5563
MEM 191.968750 1731279582.6567
MEM 191.996094 1731279582.7572
MEM 192.101562 1731279582.8577
MEM 192.101562 1731279582.9583
MEM 192.105469 1731279583.0587
MEM 192.125000 1731279583.1594
MEM 192.164062 1731279583.2596
MEM 192.187500 1731279583.3599
MEM 192.226562 1731279583.4601
MEM 192.246094 1731279583.5606
MEM 192.257812 1731279583.6607
MEM 192.277344 1731279583.7610
MEM 192.367188 1731279583.8611
MEM 192.371094 1731279583.9618
MEM 192.378906 1731279584.0620
MEM 192.394531 1731279584.1623
MEM 192.441406 1731279584.2626
MEM 192.500000 1731279584.3632
MEM 192.519531 1731279584.4636
MEM 192.535156 1731279584.5638
MEM 192.589844 1731279584.6640
MEM 192.617188 1731279584.7642
MEM 192.656250 1731279584.8646
MEM 192.667969 1731279584.9649
MEM 192.687500 1731279585.0655
MEM 192.750000 1731279585.1659
MEM 192.765625 1731279585.2665
MEM 192.800781 1731279585.3670
MEM 192.828125 1731279585.4674
MEM 192.914062 1731279585.5679
MEM 192.925781 1731279585.6681
MEM 192.941406 1731279585.7685
MEM 193.320312 1731279585.8689
MEM 193.332031 1731279585.9694
MEM 193.347656 1731279586.0697
MEM 104.230469 1731279586.1703
